DEPARTURES_PERFORMED,PASSENGERS,ORIGIN_AIRPORT_SEQ_ID,DEST_AIRPORT_SEQ_ID,QUARTER,MONTH
1.00,0.00,1013507,1052907,4,10
1.00,0.00,1013507,1082106,4,10
1.00,0.00,1013507,1119302,4,10
1.00,0.00,1013507,1119302,4,11
1.00,0.00,1013507,1129806,3,8
1.00,0.00,1013507,1226403,3,9
1.00,0.00,1013507,1233904,3,7
1.00,0.00,1013507,1233904,3,9
1.00,0.00,1013507,1244102,4,10
1.00,0.00,1013507,1324403,3,8
1.00,0.00,1013507,1324403,3,9
1.00,0.00,1013507,1410006,4,10
1.00,0.00,1013507,1412202,3,7
1.00,0.00,1013603,1013603,2,5
1.00,0.00,1013603,1081702,2,5
1.00,0.00,1013603,1129806,1,2
1.00,0.00,1013603,1198202,2,4
1.00,0.00,1013603,1315805,2,4
1.00,0.00,1013603,1393008,1,1
1.00,0.00,1013603,1410702,1,1
1.00,0.00,1013604,1018503,4,11
1.00,0.00,1013604,1042302,4,10
1.00,0.00,1013604,1129806,4,10
1.00,0.00,1013604,1197303,4,10
1.00,0.00,1013901,1029906,3,7
1.00,0.00,1013901,1092302,3,7
1.00,0.00,1013901,1163003,2,4
1.00,0.00,1013901,1163003,2,4
1.00,0.00,1013901,1163003,2,5
1.00,0.00,1013901,1163004,3,7
1.00,0.00,1013901,1163004,3,7
1.00,0.00,1013901,1163004,3,7
1.00,0.00,1013901,1221402,3,7
1.00,0.00,1013901,1226803,1,1
1.00,0.00,1013901,1226803,1,3
1.00,0.00,1013901,1226803,2,4
1.00,0.00,1013901,1226803,2,5
1.00,0.00,1013901,1226803,3,9
1.00,0.00,1013901,1226803,4,11
1.00,0.00,1013901,1376802,3,7
1.00,0.00,1013901,1380602,1,1
1.00,0.00,1013901,1380602,1,3
1.00,0.00,1013901,1380602,2,6
1.00,0.00,1013901,1380602,3,7
1.00,0.00,1013901,1380602,3,9
1.00,0.00,1013901,1380602,4,10
1.00,0.00,1013901,1387306,3,8
1.00,0.00,1013901,1394202,2,4
1.00,0.00,1013901,1397005,1,2
1.00,0.00,1013901,1397005,1,3
1.00,0.00,1013901,1397005,2,6
1.00,0.00,1013901,1397006,3,7
1.00,0.00,1013901,1397006,4,11
1.00,0.00,1013901,1480402,1,2
1.00,0.00,1013901,1480402,2,4
1.00,0.00,1013901,1480402,2,5
1.00,0.00,1013901,1480402,2,6
1.00,0.00,1013901,1480402,3,7
1.00,0.00,1013901,1480402,3,8
1.00,0.00,1013901,1480402,3,9
1.00,0.00,1013901,1480402,4,11
1.00,0.00,1013901,1578502,3,7
1.00,0.00,1013901,1578502,4,10
1.00,0.00,1014005,1014005,1,1
1.00,0.00,1014005,1014005,1,1
1.00,0.00,1014005,1014005,1,2
1.00,0.00,1014005,1014005,1,3
1.00,0.00,1014005,1014005,1,3
1.00,0.00,1014005,1014005,2,4
1.00,0.00,1014005,1014005,2,6
1.00,0.00,1014005,1019408,1,1
1.00,0.00,1014005,1019408,2,4
1.00,0.00,1014005,1019408,2,6
1.00,0.00,1014005,1046602,1,3
1.00,0.00,1014005,1154005,2,6
1.00,0.00,1014005,1192102,2,4
1.00,0.00,1014005,1201802,1,1
1.00,0.00,1014005,1288904,2,5
1.00,0.00,1014005,1324402,1,3
1.00,0.00,1014005,1324402,2,4
1.00,0.00,1014005,1348702,1,3
1.00,0.00,1014005,1385103,2,6
1.00,0.00,1014005,1389101,2,5
1.00,0.00,1014005,1426204,1,2
1.00,0.00,1014005,1426204,2,5
1.00,0.00,1014005,1458805,1,1
1.00,0.00,1014005,1458805,1,3
1.00,0.00,1014005,1467402,1,1
1.00,0.00,1014005,1467402,2,4
1.00,0.00,1014005,1468305,2,5
1.00,0.00,1014005,1469103,1,1
1.00,0.00,1014005,1473004,1,2
1.00,0.00,1014005,1486903,1,1
1.00,0.00,1014005,1537604,2,4
1.00,0.00,1014006,1014006,3,8
1.00,0.00,1014006,1014006,3,8
1.00,0.00,1014006,1014006,3,9
1.00,0.00,1014006,1014006,3,9
1.00,0.00,1014006,1014006,4,11
1.00,0.00,1014006,1019408,3,8
1.00,0.00,1014006,1042302,3,9
1.00,0.00,1014006,1125905,4,11
1.00,0.00,1014006,1129203,3,7
1.00,0.00,1014006,1129203,3,8
1.00,0.00,1014006,1129203,4,11
1.00,0.00,1014006,1129806,3,8
1.00,0.00,1014006,1154006,3,7
1.00,0.00,1014006,1154006,3,7
1.00,0.00,1014006,1154006,4,11
1.00,0.00,1014006,1201802,4,11
1.00,0.00,1014006,1226604,3,7
1.00,0.00,1014006,1226604,4,11
1.00,0.00,1014006,1288904,3,8
1.00,0.00,1014006,1288904,4,11
1.00,0.00,1014006,1306106,4,10
1.00,0.00,1014006,1324403,3,7
1.00,0.00,1014006,1324403,3,8
1.00,0.00,1014006,1324403,3,9
1.00,0.00,1014006,1324403,3,9
1.00,0.00,1014006,1324403,3,9
1.00,0.00,1014006,1324403,4,11
1.00,0.00,1014006,1334207,3,7
1.00,0.00,1014006,1385104,4,11
1.00,0.00,1014006,1410703,3,8
1.00,0.00,1014006,1410703,3,9
1.00,0.00,1014006,1458805,4,11
1.00,0.00,1014006,1467403,3,8
1.00,0.00,1014006,1467403,4,11
1.00,0.00,1014006,1473004,3,8
1.00,0.00,1014006,1486903,3,9
1.00,0.00,1014006,1537003,4,11
1.00,0.00,1014006,1537605,4,10
1.00,0.00,1014006,1537605,4,11
1.00,0.00,1014106,1143302,1,1
1.00,0.00,1014107,1014107,4,11
1.00,0.00,1014107,1039708,3,7
1.00,0.00,1014107,1412003,3,8
1.00,0.00,1014602,1014602,1,2
1.00,0.00,1014602,1014602,1,3
1.00,0.00,1014602,1014602,2,4
1.00,0.00,1014602,1014602,2,6
1.00,0.00,1014602,1014602,3,7
1.00,0.00,1014602,1039707,2,4
1.00,0.00,1014602,1086803,4,11
1.00,0.00,1014602,1119302,1,2
1.00,0.00,1014602,1143302,1,3
1.00,0.00,1014602,1245103,4,11
1.00,0.00,1014602,1419307,3,7
1.00,0.00,1014602,1473004,2,4
1.00,0.00,1014602,1473004,2,5
1.00,0.00,1014602,1473004,2,6
1.00,0.00,1014602,1473004,3,7
1.00,0.00,1015406,1054006,3,7
1.00,0.00,1015406,1059904,2,6
1.00,0.00,1015406,1072103,3,7
1.00,0.00,1015406,1126703,3,7
1.00,0.00,1015406,1219702,2,6
1.00,0.00,1015406,1224404,2,6
1.00,0.00,1015406,1354103,3,7
1.00,0.00,1015406,1354103,4,10
1.00,0.00,1015406,1354103,4,11
1.00,0.00,1015406,1389806,1,2
1.00,0.00,1015406,1469608,3,8
1.00,0.00,1015502,1015502,1,3
1.00,0.00,1015502,1015502,2,4
1.00,0.00,1015502,1015502,2,6
1.00,0.00,1015502,1037205,1,3
1.00,0.00,1015502,1072805,2,5
1.00,0.00,1015502,1104903,1,2
1.00,0.00,1015502,1110902,1,3
1.00,0.00,1015502,1129202,1,1
1.00,0.00,1015502,1129806,1,1
1.00,0.00,1015502,1129806,1,3
1.00,0.00,1015502,1161802,1,1
1.00,0.00,1015502,1172605,1,3
1.00,0.00,1015502,1178904,1,3
1.00,0.00,1015502,1197302,1,3
1.00,0.00,1015502,1198002,2,4
1.00,0.00,1015502,1219103,1,1
1.00,0.00,1015502,1226603,1,2
1.00,0.00,1015502,1226603,1,3
1.00,0.00,1015502,1289102,2,4
1.00,0.00,1015502,1291503,1,2
1.00,0.00,1015502,1449202,2,5
1.00,0.00,1015502,1468305,1,3
1.00,0.00,1015502,1496002,2,5
1.00,0.00,1015502,1507402,1,1
1.00,0.00,1015503,1015503,3,8
1.00,0.00,1015503,1110902,4,11
1.00,0.00,1015503,1125905,4,11
1.00,0.00,1015503,1129203,4,11
1.00,0.00,1015503,1198003,3,8
1.00,0.00,1015503,1288904,4,11
1.00,0.00,1015503,1431403,4,10
1.00,0.00,1015503,1431403,4,11
1.00,0.00,1015706,1015706,1,2
1.00,0.00,1015706,1015706,2,4
1.00,0.00,1015706,1015706,2,4
1.00,0.00,1015706,1015706,2,5
1.00,0.00,1015706,1015706,3,9
1.00,0.00,1015706,1110902,1,3
1.00,0.00,1015706,1110902,3,7
1.00,0.00,1015706,1163807,2,5
1.00,0.00,1015706,1192102,2,4
1.00,0.00,1015706,1192103,3,7
1.00,0.00,1015706,1425203,1,3
1.00,0.00,1015706,1474703,1,3
1.00,0.00,1015706,1486903,3,7
1.00,0.00,1015706,1489302,3,8
1.00,0.00,1015804,1019408,2,6
1.00,0.00,1015804,1054005,1,2
1.00,0.00,1015804,1082106,1,3
1.00,0.00,1015804,1086803,2,4
1.00,0.00,1015804,1106606,1,1
1.00,0.00,1015804,1197302,1,2
1.00,0.00,1015804,1197302,2,4
1.00,0.00,1015804,1199502,1,2
1.00,0.00,1015804,1226402,2,5
1.00,0.00,1015804,1254404,2,5
1.00,0.00,1015804,1294503,1,3
1.00,0.00,1015804,1330303,2,6
1.00,0.00,1015804,1336004,1,1
1.00,0.00,1015804,1348702,1,2
1.00,0.00,1015804,1410005,1,3
1.00,0.00,1015804,1481403,1,3
1.00,0.00,1015804,1495203,1,1
1.00,0.00,1015805,1068504,3,9
1.00,0.00,1015805,1086803,4,11
1.00,0.00,1015805,1104206,3,9
1.00,0.00,1015805,1114608,3,9
1.00,0.00,1015805,1120303,4,11
1.00,0.00,1015805,1199502,3,8
1.00,0.00,1015805,1199502,3,9
1.00,0.00,1015805,1199603,3,8
1.00,0.00,1015805,1219104,4,11
1.00,0.00,1015805,1226403,4,10
1.00,0.00,1015805,1289806,4,10
1.00,0.00,1015805,1348702,3,7
1.00,0.00,1015805,1348702,3,9
1.00,0.00,1015805,1349506,3,7
1.00,0.00,1015805,1349506,4,11
1.00,0.00,1015805,1410006,3,9
1.00,0.00,1015805,1469608,4,11
1.00,0.00,1016506,1023702,2,5
1.00,0.00,1016506,1029906,1,1
1.00,0.00,1016506,1029906,1,2
1.00,0.00,1016506,1029906,1,2
1.00,0.00,1016506,1029906,1,3
1.00,0.00,1016506,1029906,2,4
1.00,0.00,1016506,1029906,2,5
1.00,0.00,1016506,1029906,2,6
1.00,0.00,1016506,1029906,3,7
1.00,0.00,1016506,1029906,3,8
1.00,0.00,1016506,1029906,3,9
1.00,0.00,1016506,1029906,4,10
1.00,0.00,1016506,1029906,4,11
1.00,0.00,1016506,1144505,1,2
1.00,0.00,1016506,1509002,3,9
1.00,0.00,1017004,1000901,4,11
1.00,0.00,1017004,1017004,1,1
1.00,0.00,1017004,1017004,1,2
1.00,0.00,1017004,1017004,1,3
1.00,0.00,1017004,1017004,2,4
1.00,0.00,1017004,1017004,2,5
1.00,0.00,1017004,1017004,2,6
1.00,0.00,1017004,1017004,3,8
1.00,0.00,1017004,1017004,4,10
1.00,0.00,1017004,1024502,1,1
1.00,0.00,1017004,1024502,1,2
1.00,0.00,1017004,1024502,1,2
1.00,0.00,1017004,1024502,2,6
1.00,0.00,1017004,1024503,3,8
1.00,0.00,1017004,1029906,1,1
1.00,0.00,1017004,1029906,1,1
1.00,0.00,1017004,1029906,1,2
1.00,0.00,1017004,1029906,1,2
1.00,0.00,1017004,1029906,1,3
1.00,0.00,1017004,1029906,2,4
1.00,0.00,1017004,1029906,2,6
1.00,0.00,1017004,1129901,3,7
1.00,0.00,1017004,1129901,3,8
1.00,0.00,1017004,1129901,3,9
1.00,0.00,1017004,1151103,2,6
1.00,0.00,1017004,1151103,3,7
1.00,0.00,1017004,1151103,3,9
1.00,0.00,1017004,1232102,1,2
1.00,0.00,1017004,1252306,2,6
1.00,0.00,1017004,1264105,3,7
1.00,0.00,1017004,1264105,4,10
1.00,0.00,1017004,1277202,1,1
1.00,0.00,1017004,1286602,3,7
1.00,0.00,1017004,1286602,3,9
1.00,0.00,1017004,1371404,3,7
1.00,0.00,1017004,1387306,2,4
1.00,0.00,1017004,1474703,2,6
1.00,0.00,1017004,1474703,2,6
1.00,0.00,1017004,1485501,4,10
1.00,0.00,1017004,1485501,4,10
1.00,0.00,1017102,1042302,4,10
1.00,0.00,1017102,1104904,3,9
1.00,0.00,1017102,1104904,4,10
1.00,0.00,1017102,1104904,4,11
1.00,0.00,1017102,1105703,2,6
1.00,0.00,1017102,1125905,4,11
1.00,0.00,1017102,1219104,3,9
1.00,0.00,1017102,1259802,4,10
1.00,0.00,1017102,1289208,2,6
1.00,0.00,1017102,1306106,1,1
1.00,0.00,1017102,1306106,2,5
1.00,0.00,1017102,1306106,3,9
1.00,0.00,1017102,1334207,4,10
1.00,0.00,1017102,1362202,3,8
1.00,0.00,1017102,1410703,3,8
1.00,0.00,1017205,1017205,3,9
1.00,0.00,1017205,1018502,2,6
1.00,0.00,1017205,1018502,2,6
1.00,0.00,1017205,1029906,4,11
1.00,0.00,1017205,1052907,1,3
1.00,0.00,1017205,1099005,2,5
1.00,0.00,1017205,1220605,2,5
1.00,0.00,1017205,1226304,4,10
1.00,0.00,1017205,1312102,2,5
1.00,0.00,1017205,1330303,2,5
1.00,0.00,1018402,1024702,1,1
1.00,0.00,1018402,1024702,3,7
1.00,0.00,1018402,1024702,3,9
1.00,0.00,1018402,1029906,2,4
1.00,0.00,1018402,1029906,4,10
1.00,0.00,1018402,1075405,4,10
1.00,0.00,1018402,1163003,1,1
1.00,0.00,1018402,1163003,2,4
1.00,0.00,1018402,1163003,2,4
1.00,0.00,1018402,1163003,2,6
1.00,0.00,1018402,1163003,2,6
1.00,0.00,1018402,1163003,2,6
1.00,0.00,1018402,1163004,3,7
1.00,0.00,1018402,1163004,3,7
1.00,0.00,1018402,1163004,3,8
1.00,0.00,1018402,1163004,3,8
1.00,0.00,1018402,1163004,3,8
1.00,0.00,1018402,1163004,3,8
1.00,0.00,1018402,1163004,3,9
1.00,0.00,1018402,1163004,4,11
1.00,0.00,1018402,1163004,4,11
1.00,0.00,1018402,1163004,4,11
1.00,0.00,1018402,1163004,4,11
1.00,0.00,1018402,1221402,1,1
1.00,0.00,1018402,1221402,3,8
1.00,0.00,1018402,1380602,1,2
1.00,0.00,1018402,1380602,4,10
1.00,0.00,1018502,1014005,1,2
1.00,0.00,1018502,1018502,1,2
1.00,0.00,1018502,1018502,1,2
1.00,0.00,1018502,1018502,1,3
1.00,0.00,1018502,1018502,2,4
1.00,0.00,1018502,1018502,2,5
1.00,0.00,1018502,1019408,1,2
1.00,0.00,1018502,1039707,2,5
1.00,0.00,1018502,1042302,1,3
1.00,0.00,1018502,1046602,2,6
1.00,0.00,1018502,1052907,2,6
1.00,0.00,1018502,1055902,2,6
1.00,0.00,1018502,1059904,2,4
1.00,0.00,1018502,1069302,1,3
1.00,0.00,1018502,1134402,1,2
1.00,0.00,1018502,1142308,2,4
1.00,0.00,1018502,1148102,2,4
1.00,0.00,1018502,1172605,1,1
1.00,0.00,1018502,1172605,1,2
1.00,0.00,1018502,1197302,1,2
1.00,0.00,1018502,1197302,2,4
1.00,0.00,1018502,1198002,1,3
1.00,0.00,1018502,1216306,1,2
1.00,0.00,1018502,1245102,2,5
1.00,0.00,1018502,1247805,1,3
1.00,0.00,1018502,1247805,2,4
1.00,0.00,1018502,1289102,2,5
1.00,0.00,1018502,1291503,1,2
1.00,0.00,1018502,1295106,1,3
1.00,0.00,1018502,1315805,1,1
1.00,0.00,1018502,1329003,1,1
1.00,0.00,1018502,1330303,2,6
1.00,0.00,1018502,1349505,2,5
1.00,0.00,1018502,1385103,2,6
1.00,0.00,1018502,1409803,1,1
1.00,0.00,1018502,1431402,1,1
1.00,0.00,1018502,1453302,1,2
1.00,0.00,1018502,1460302,1,2
1.00,0.00,1018502,1476107,2,4
1.00,0.00,1018502,1481403,2,6
1.00,0.00,1018502,1540103,2,4
1.00,0.00,1018503,1013604,4,11
1.00,0.00,1018503,1018503,3,8
1.00,0.00,1018503,1018503,3,9
1.00,0.00,1018503,1019408,3,7
1.00,0.00,1018503,1019408,3,8
1.00,0.00,1018503,1019408,4,11
1.00,0.00,1018503,1019408,4,11
1.00,0.00,1018503,1072806,4,11
1.00,0.00,1018503,1082106,3,8
1.00,0.00,1018503,1161803,4,10
1.00,0.00,1018503,1247805,3,9
1.00,0.00,1018503,1247805,3,9
1.00,0.00,1018503,1247805,4,10
1.00,0.00,1018503,1289209,3,8
1.00,0.00,1018503,1289209,4,10
1.00,0.00,1018503,1319802,4,11
1.00,0.00,1018503,1330304,3,9
1.00,0.00,1018503,1349506,4,11
1.00,0.00,1018503,1476108,3,7
1.00,0.00,1018503,1476108,3,7
1.00,0.00,1018503,1476108,3,9
1.00,0.00,1018503,1507403,4,11
1.00,0.00,1018503,1621802,3,9
1.00,0.00,1019408,1013603,2,4
1.00,0.00,1019408,1014005,1,1
1.00,0.00,1019408,1014005,2,4
1.00,0.00,1019408,1014005,2,6
1.00,0.00,1019408,1014006,3,8
1.00,0.00,1019408,1015502,1,2
1.00,0.00,1019408,1018502,1,2
1.00,0.00,1019408,1018502,2,6
1.00,0.00,1019408,1018503,3,7
1.00,0.00,1019408,1018503,4,10
1.00,0.00,1019408,1018503,4,11
1.00,0.00,1019408,1018503,4,11
1.00,0.00,1019408,1019408,1,1
1.00,0.00,1019408,1019408,1,2
1.00,0.00,1019408,1019408,1,2
1.00,0.00,1019408,1019408,2,5
1.00,0.00,1019408,1019408,2,6
1.00,0.00,1019408,1019408,3,7
1.00,0.00,1019408,1019408,3,8
1.00,0.00,1019408,1029906,1,3
1.00,0.00,1019408,1029906,2,5
1.00,0.00,1019408,1029906,2,6
1.00,0.00,1019408,1039707,1,2
1.00,0.00,1019408,1042302,2,4
1.00,0.00,1019408,1042302,2,5
1.00,0.00,1019408,1042302,3,7
1.00,0.00,1019408,1042302,3,8
1.00,0.00,1019408,1042302,3,8
1.00,0.00,1019408,1042302,3,8
1.00,0.00,1019408,1042302,4,10
1.00,0.00,1019408,1042302,4,11
1.00,0.00,1019408,1046603,3,9
1.00,0.00,1019408,1046603,4,10
1.00,0.00,1019408,1046603,4,11
1.00,0.00,1019408,1046603,4,11
1.00,0.00,1019408,1055902,2,4
1.00,0.00,1019408,1061502,1,2
1.00,0.00,1019408,1067603,1,2
1.00,0.00,1019408,1071302,4,11
1.00,0.00,1019408,1073103,2,6
1.00,0.00,1019408,1074707,3,8
1.00,0.00,1019408,1078105,1,3
1.00,0.00,1019408,1082106,2,5
1.00,0.00,1019408,1082106,3,8
1.00,0.00,1019408,1082106,4,11
1.00,0.00,1019408,1105703,2,6
1.00,0.00,1019408,1108602,2,6
1.00,0.00,1019408,1119302,1,1
1.00,0.00,1019408,1119302,1,2
1.00,0.00,1019408,1119302,1,2
1.00,0.00,1019408,1119302,1,2
1.00,0.00,1019408,1119302,1,3
1.00,0.00,1019408,1119302,2,6
1.00,0.00,1019408,1119302,3,7
1.00,0.00,1019408,1119302,3,7
1.00,0.00,1019408,1119302,3,8
1.00,0.00,1019408,1119302,3,9
1.00,0.00,1019408,1119302,3,9
1.00,0.00,1019408,1125905,3,7
1.00,0.00,1019408,1129202,2,4
1.00,0.00,1019408,1129202,2,5
1.00,0.00,1019408,1129203,3,8
1.00,0.00,1019408,1129203,3,8
1.00,0.00,1019408,1129203,3,9
1.00,0.00,1019408,1129203,4,10
1.00,0.00,1019408,1129203,4,11
1.00,0.00,1019408,1129806,3,9
1.00,0.00,1019408,1129806,4,10
1.00,0.00,1019408,1141501,3,8
1.00,0.00,1019408,1141501,3,9
1.00,0.00,1019408,1154005,1,1
1.00,0.00,1019408,1154005,1,2
1.00,0.00,1019408,1154005,2,5
1.00,0.00,1019408,1154006,3,7
1.00,0.00,1019408,1154006,3,9
1.00,0.00,1019408,1154006,4,11
1.00,0.00,1019408,1154006,4,11
1.00,0.00,1019408,1161207,3,8
1.00,0.00,1019408,1161803,3,7
1.00,0.00,1019408,1163003,1,2
1.00,0.00,1019408,1163807,3,9
1.00,0.00,1019408,1164802,1,3
1.00,0.00,1019408,1169706,1,3
1.00,0.00,1019408,1172605,2,5
1.00,0.00,1019408,1199502,2,6
1.00,0.00,1019408,1199502,3,7
1.00,0.00,1019408,1217305,2,6
1.00,0.00,1019408,1220605,1,3
1.00,0.00,1019408,1220606,3,8
1.00,0.00,1019408,1220606,4,10
1.00,0.00,1019408,1220606,4,11
1.00,0.00,1019408,1226402,1,2
1.00,0.00,1019408,1226403,3,7
1.00,0.00,1019408,1226403,4,10
1.00,0.00,1019408,1226505,2,4
1.00,0.00,1019408,1226505,2,5
1.00,0.00,1019408,1226506,3,8
1.00,0.00,1019408,1226603,1,1
1.00,0.00,1019408,1226603,1,1
1.00,0.00,1019408,1226604,3,8
1.00,0.00,1019408,1226604,3,9
1.00,0.00,1019408,1226604,3,9
1.00,0.00,1019408,1226604,4,11
1.00,0.00,1019408,1232401,2,6
1.00,0.00,1019408,1232402,3,8
1.00,0.00,1019408,1232402,4,11
1.00,0.00,1019408,1233904,1,1
1.00,0.00,1019408,1244807,4,10
1.00,0.00,1019408,1247805,2,6
1.00,0.00,1019408,1247805,4,10
1.00,0.00,1019408,1247805,4,10
1.00,0.00,1019408,1288904,1,3
1.00,0.00,1019408,1288904,2,5
1.00,0.00,1019408,1289208,2,6
1.00,0.00,1019408,1289209,4,10
1.00,0.00,1019408,1289607,2,4
1.00,0.00,1019408,1289607,2,6
1.00,0.00,1019408,1289607,2,6
1.00,0.00,1019408,1289608,3,9
1.00,0.00,1019408,1289608,4,11
1.00,0.00,1019408,1306106,1,1
1.00,0.00,1019408,1306106,1,2
1.00,0.00,1019408,1306106,2,6
1.00,0.00,1019408,1306106,3,8
1.00,0.00,1019408,1306106,3,9
1.00,0.00,1019408,1306106,4,10
1.00,0.00,1019408,1306106,4,11
1.00,0.00,1019408,1306106,4,11
1.00,0.00,1019408,1315805,2,4
1.00,0.00,1019408,1315805,2,4
1.00,0.00,1019408,1315805,3,7
1.00,0.00,1019408,1315805,3,7
1.00,0.00,1019408,1315805,3,8
1.00,0.00,1019408,1315805,3,8
1.00,0.00,1019408,1319801,1,2
1.00,0.00,1019408,1319802,3,7
1.00,0.00,1019408,1324402,1,2
1.00,0.00,1019408,1324402,1,3
1.00,0.00,1019408,1324402,2,4
1.00,0.00,1019408,1324402,2,5
1.00,0.00,1019408,1324403,3,8
1.00,0.00,1019408,1324403,3,9
1.00,0.00,1019408,1324403,4,11
1.00,0.00,1019408,1330303,1,1
1.00,0.00,1019408,1330303,1,1
1.00,0.00,1019408,1330303,1,3
1.00,0.00,1019408,1330303,2,4
1.00,0.00,1019408,1330303,2,5
1.00,0.00,1019408,1330303,2,5
1.00,0.00,1019408,1330303,2,6
1.00,0.00,1019408,1330304,3,8
1.00,0.00,1019408,1330304,3,9
1.00,0.00,1019408,1346101,1,2
1.00,0.00,1019408,1346101,1,2
1.00,0.00,1019408,1346101,3,8
1.00,0.00,1019408,1348702,1,1
1.00,0.00,1019408,1348702,4,10
1.00,0.00,1019408,1348702,4,10
1.00,0.00,1019408,1348702,4,11
1.00,0.00,1019408,1379105,1,3
1.00,0.00,1019408,1379610,1,2
1.00,0.00,1019408,1389101,2,4
1.00,0.00,1019408,1389101,3,8
1.00,0.00,1019408,1389101,3,9
1.00,0.00,1019408,1389101,4,11
1.00,0.00,1019408,1393008,1,1
1.00,0.00,1019408,1400404,3,7
1.00,0.00,1019408,1410006,3,7
1.00,0.00,1019408,1410702,1,1
1.00,0.00,1019408,1410703,3,8
1.00,0.00,1019408,1410703,4,10
1.00,0.00,1019408,1412202,1,1
1.00,0.00,1019408,1412202,1,2
1.00,0.00,1019408,1412202,3,8
1.00,0.00,1019408,1412202,4,11
1.00,0.00,1019408,1430706,3,9
1.00,0.00,1019408,1430706,4,10
1.00,0.00,1019408,1451202,1,2
1.00,0.00,1019408,1451202,4,10
1.00,0.00,1019408,1452402,4,10
1.00,0.00,1019408,1453302,1,1
1.00,0.00,1019408,1468305,1,2
1.00,0.00,1019408,1468305,1,3
1.00,0.00,1019408,1468306,3,8
1.00,0.00,1019408,1469103,3,8
1.00,0.00,1019408,1471604,1,2
1.00,0.00,1019408,1471604,2,4
1.00,0.00,1019408,1473004,1,2
1.00,0.00,1019408,1473004,1,3
1.00,0.00,1019408,1473004,3,8
1.00,0.00,1019408,1474703,1,1
1.00,0.00,1019408,1474703,1,2
1.00,0.00,1019408,1474703,3,9
1.00,0.00,1019408,1474703,4,10
1.00,0.00,1019408,1481403,1,1
1.00,0.00,1019408,1486903,1,1
1.00,0.00,1019408,1486903,2,4
1.00,0.00,1019408,1489302,1,3
1.00,0.00,1019408,1489302,2,4
1.00,0.00,1019408,1489302,2,6
1.00,0.00,1019408,1489302,3,9
1.00,0.00,1019408,1489302,4,11
1.00,0.00,1019408,1498603,2,6
1.00,0.00,1019408,1501606,1,3
1.00,0.00,1019408,1501606,3,8
1.00,0.00,1019408,1501606,3,9
1.00,0.00,1019408,1501606,4,10
1.00,0.00,1019408,1501606,4,10
1.00,0.00,1019408,1501606,4,11
1.00,0.00,1019408,1529503,1,1
1.00,0.00,1019408,1529503,1,2
1.00,0.00,1019408,1529504,3,7
1.00,0.00,1019408,1529504,4,10
1.00,0.00,1019408,1530402,3,8
1.00,0.00,1019408,1537002,1,1
1.00,0.00,1019408,1537002,2,4
1.00,0.00,1019408,1537002,2,4
1.00,0.00,1019408,1609106,1,1
1.00,0.00,1019408,1609106,1,1
1.00,0.00,1019408,1609106,1,2
1.00,0.00,1019408,1609106,2,5
1.00,0.00,1019408,1609106,2,6
1.00,0.00,1019408,1609107,3,7
1.00,0.00,1019806,1199502,2,5
1.00,0.00,1020401,1020401,3,8
1.00,0.00,1020401,1217105,3,7
1.00,0.00,1020401,1252306,2,4
1.00,0.00,1020401,1252306,2,4
1.00,0.00,1020401,1252306,2,4
1.00,0.00,1020401,1252306,2,5
1.00,0.00,1020401,1252306,3,8
1.00,0.00,1020401,1252306,3,8
1.00,0.00,1020401,1252306,4,11
1.00,0.00,1020401,1252306,4,11
1.00,0.00,1020401,1523101,1,1
1.00,0.00,1020401,1523101,1,2
1.00,0.00,1020401,1523101,2,6
1.00,0.00,1020401,1523101,3,7
1.00,0.00,1020401,1523101,3,9
1.00,0.00,1020803,1020803,2,5
1.00,0.00,1020803,1098003,4,11
1.00,0.00,1020803,1289806,1,3
1.00,0.00,1020803,1357702,1,2
1.00,0.00,1020803,1357702,1,3
1.00,0.00,1020803,1357702,2,4
1.00,0.00,1020803,1389806,1,3
1.00,0.00,1020803,1468502,1,1
1.00,0.00,1020803,1468503,4,10
1.00,0.00,1021605,1040805,2,5
1.00,0.00,1021605,1219104,4,11
1.00,0.00,1021605,1226603,2,5
1.00,0.00,1021605,1234802,1,2
1.00,0.00,1021605,1334207,1,1
1.00,0.00,1021605,1334207,2,5
1.00,0.00,1022403,1020803,2,4
1.00,0.00,1022403,1020803,2,4
1.00,0.00,1022502,1024702,1,3
1.00,0.00,1022502,1024702,4,11
1.00,0.00,1022502,1029906,2,5
1.00,0.00,1022502,1029906,3,7
1.00,0.00,1022502,1029906,3,7
1.00,0.00,1022502,1029906,3,9
1.00,0.00,1022502,1039605,2,5
1.00,0.00,1022502,1039605,4,10
1.00,0.00,1022502,1039605,4,11
1.00,0.00,1022502,1075405,3,7
1.00,0.00,1022502,1075405,3,8
1.00,0.00,1022502,1121402,1,1
1.00,0.00,1022502,1163004,3,8
1.00,0.00,1022502,1163004,3,8
1.00,0.00,1022502,1163004,3,9
1.00,0.00,1022502,1163004,3,9
1.00,0.00,1022502,1163004,4,10
1.00,0.00,1022502,1163004,4,11
1.00,0.00,1022502,1376705,1,3
1.00,0.00,1022502,1380602,2,6
1.00,0.00,1022502,1412502,1,1
1.00,0.00,1022502,1412502,2,4
1.00,0.00,1022502,1412502,4,11
1.00,0.00,1022502,1470904,3,8
1.00,0.00,1022502,1470904,4,10
1.00,0.00,1022502,1470904,4,11
